product_id,name,handle,sku,category,description,status,base_price,price_usd,primary_image,gallery_urls,gallery_count,meta_title,meta_description,search_keywords,tags,total_variants,stripe_status,created_at,updated_date,variant_title,price_cents,variant_price_usd,stripe_price_id,stripe_active,variant_sku
0968e54c-51bd-4d26-afb9-97ccb60bfa51,Baby Blue Vest Tie Set,baby-blue-vest-tie-set,VST-0027,Vest & Tie Sets,"Premium vest and tie set - Perfect for weddings, proms, and formal events",active,6500,$65.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_02/vest-tie_baby-blue-vest-and-tie-set_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_02/vest-tie_baby-blue-vest-and-tie-set_1.0.jpg,1,Baby Blue Vest Tie Set | KCT Menswear,Shop baby blue vest tie set from KCT Menswear. Fast shipping. Quality tailoring.,"baby blue vest tie set, vest & tie sets, kct menswear, mens suits, wedding suits","blue, vest-tie-set, premium, summer, bundle",10,Ready,2025-08-13,2025-08-13,Baby Blue Vest Tie Set - Size 2XL,6500.0,$65.00,price_1RvZjzCHc12x7sCzDItTKV3d,True,VST-0027
0968e54c-51bd-4d26-afb9-97ccb60bfa51,Baby Blue Vest Tie Set,baby-blue-vest-tie-set,VST-0027,Vest & Tie Sets,"Premium vest and tie set - Perfect for weddings, proms, and formal events",active,6500,$65.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_02/vest-tie_baby-blue-vest-and-tie-set_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_02/vest-tie_baby-blue-vest-and-tie-set_1.0.jpg,1,Baby Blue Vest Tie Set | KCT Menswear,Shop baby blue vest tie set from KCT Menswear. Fast shipping. Quality tailoring.,"baby blue vest tie set, vest & tie sets, kct menswear, mens suits, wedding suits","blue, vest-tie-set, premium, summer, bundle",10,Ready,2025-08-13,2025-08-13,Baby Blue Vest Tie Set - Size 3XL,6500.0,$65.00,price_1RvZjzCHc12x7sCzDItTKV3d,True,VST-0027
0968e54c-51bd-4d26-afb9-97ccb60bfa51,Baby Blue Vest Tie Set,baby-blue-vest-tie-set,VST-0027,Vest & Tie Sets,"Premium vest and tie set - Perfect for weddings, proms, and formal events",active,6500,$65.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_02/vest-tie_baby-blue-vest-and-tie-set_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_02/vest-tie_baby-blue-vest-and-tie-set_1.0.jpg,1,Baby Blue Vest Tie Set | KCT Menswear,Shop baby blue vest tie set from KCT Menswear. Fast shipping. Quality tailoring.,"baby blue vest tie set, vest & tie sets, kct menswear, mens suits, wedding suits","blue, vest-tie-set, premium, summer, bundle",10,Ready,2025-08-13,2025-08-13,Baby Blue Vest Tie Set - Size 4XL,6500.0,$65.00,price_1RvZjzCHc12x7sCzDItTKV3d,True,VST-0027
0968e54c-51bd-4d26-afb9-97ccb60bfa51,Baby Blue Vest Tie Set,baby-blue-vest-tie-set,VST-0027,Vest & Tie Sets,"Premium vest and tie set - Perfect for weddings, proms, and formal events",active,6500,$65.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_02/vest-tie_baby-blue-vest-and-tie-set_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_02/vest-tie_baby-blue-vest-and-tie-set_1.0.jpg,1,Baby Blue Vest Tie Set | KCT Menswear,Shop baby blue vest tie set from KCT Menswear. Fast shipping. Quality tailoring.,"baby blue vest tie set, vest & tie sets, kct menswear, mens suits, wedding suits","blue, vest-tie-set, premium, summer, bundle",10,Ready,2025-08-13,2025-08-13,Baby Blue Vest Tie Set - Size 5XL,6500.0,$65.00,price_1RvZjzCHc12x7sCzDItTKV3d,True,VST-0027
0968e54c-51bd-4d26-afb9-97ccb60bfa51,Baby Blue Vest Tie Set,baby-blue-vest-tie-set,VST-0027,Vest & Tie Sets,"Premium vest and tie set - Perfect for weddings, proms, and formal events",active,6500,$65.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_02/vest-tie_baby-blue-vest-and-tie-set_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_02/vest-tie_baby-blue-vest-and-tie-set_1.0.jpg,1,Baby Blue Vest Tie Set | KCT Menswear,Shop baby blue vest tie set from KCT Menswear. Fast shipping. Quality tailoring.,"baby blue vest tie set, vest & tie sets, kct menswear, mens suits, wedding suits","blue, vest-tie-set, premium, summer, bundle",10,Ready,2025-08-13,2025-08-13,Baby Blue Vest Tie Set - Size 6XL,6500.0,$65.00,price_1RvZjzCHc12x7sCzDItTKV3d,True,VST-0027
0968e54c-51bd-4d26-afb9-97ccb60bfa51,Baby Blue Vest Tie Set,baby-blue-vest-tie-set,VST-0027,Vest & Tie Sets,"Premium vest and tie set - Perfect for weddings, proms, and formal events",active,6500,$65.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_02/vest-tie_baby-blue-vest-and-tie-set_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_02/vest-tie_baby-blue-vest-and-tie-set_1.0.jpg,1,Baby Blue Vest Tie Set | KCT Menswear,Shop baby blue vest tie set from KCT Menswear. Fast shipping. Quality tailoring.,"baby blue vest tie set, vest & tie sets, kct menswear, mens suits, wedding suits","blue, vest-tie-set, premium, summer, bundle",10,Ready,2025-08-13,2025-08-13,Baby Blue Vest Tie Set - Size L,6500.0,$65.00,price_1RvZjzCHc12x7sCzDItTKV3d,True,VST-0027
0968e54c-51bd-4d26-afb9-97ccb60bfa51,Baby Blue Vest Tie Set,baby-blue-vest-tie-set,VST-0027,Vest & Tie Sets,"Premium vest and tie set - Perfect for weddings, proms, and formal events",active,6500,$65.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_02/vest-tie_baby-blue-vest-and-tie-set_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_02/vest-tie_baby-blue-vest-and-tie-set_1.0.jpg,1,Baby Blue Vest Tie Set | KCT Menswear,Shop baby blue vest tie set from KCT Menswear. Fast shipping. Quality tailoring.,"baby blue vest tie set, vest & tie sets, kct menswear, mens suits, wedding suits","blue, vest-tie-set, premium, summer, bundle",10,Ready,2025-08-13,2025-08-13,Baby Blue Vest Tie Set - Size M,6500.0,$65.00,price_1RvZjzCHc12x7sCzDItTKV3d,True,VST-0027
0968e54c-51bd-4d26-afb9-97ccb60bfa51,Baby Blue Vest Tie Set,baby-blue-vest-tie-set,VST-0027,Vest & Tie Sets,"Premium vest and tie set - Perfect for weddings, proms, and formal events",active,6500,$65.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_02/vest-tie_baby-blue-vest-and-tie-set_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_02/vest-tie_baby-blue-vest-and-tie-set_1.0.jpg,1,Baby Blue Vest Tie Set | KCT Menswear,Shop baby blue vest tie set from KCT Menswear. Fast shipping. Quality tailoring.,"baby blue vest tie set, vest & tie sets, kct menswear, mens suits, wedding suits","blue, vest-tie-set, premium, summer, bundle",10,Ready,2025-08-13,2025-08-13,Baby Blue Vest Tie Set - Size S,6500.0,$65.00,price_1RvZjzCHc12x7sCzDItTKV3d,True,VST-0027
0968e54c-51bd-4d26-afb9-97ccb60bfa51,Baby Blue Vest Tie Set,baby-blue-vest-tie-set,VST-0027,Vest & Tie Sets,"Premium vest and tie set - Perfect for weddings, proms, and formal events",active,6500,$65.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_02/vest-tie_baby-blue-vest-and-tie-set_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_02/vest-tie_baby-blue-vest-and-tie-set_1.0.jpg,1,Baby Blue Vest Tie Set | KCT Menswear,Shop baby blue vest tie set from KCT Menswear. Fast shipping. Quality tailoring.,"baby blue vest tie set, vest & tie sets, kct menswear, mens suits, wedding suits","blue, vest-tie-set, premium, summer, bundle",10,Ready,2025-08-13,2025-08-13,Baby Blue Vest Tie Set - Size XL,6500.0,$65.00,price_1RvZjzCHc12x7sCzDItTKV3d,True,VST-0027
0968e54c-51bd-4d26-afb9-97ccb60bfa51,Baby Blue Vest Tie Set,baby-blue-vest-tie-set,VST-0027,Vest & Tie Sets,"Premium vest and tie set - Perfect for weddings, proms, and formal events",active,6500,$65.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_02/vest-tie_baby-blue-vest-and-tie-set_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_02/vest-tie_baby-blue-vest-and-tie-set_1.0.jpg,1,Baby Blue Vest Tie Set | KCT Menswear,Shop baby blue vest tie set from KCT Menswear. Fast shipping. Quality tailoring.,"baby blue vest tie set, vest & tie sets, kct menswear, mens suits, wedding suits","blue, vest-tie-set, premium, summer, bundle",10,Ready,2025-08-13,2025-08-13,Baby Blue Vest Tie Set - Size XS,6500.0,$65.00,price_1RvZjzCHc12x7sCzDItTKV3d,True,VST-0027
7bc81f25-1a81-4e8a-848b-968c2c5ce7d7,Beige Vest Tie Set,beige-vest-tie-set,VST-0032,Vest & Tie Sets,"Premium vest and tie set - Perfect for weddings, proms, and formal events",active,6500,$65.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/vest-tie_beige-vest-and-tie-set_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/vest-tie_beige-vest-and-tie-set_1.0.jpg,1,Beige Vest Tie Set | KCT Menswear,Shop beige vest tie set from KCT Menswear. Fast shipping. Quality tailoring.,"beige vest tie set, vest & tie sets, kct menswear, mens suits, wedding suits","vest-tie-set, premium, summer, bundle",10,Ready,2025-08-13,2025-08-13,Beige Vest Tie Set - Size 2XL,6500.0,$65.00,price_1RvZjzCHc12x7sCzDItTKV3d,True,VST-0032
7bc81f25-1a81-4e8a-848b-968c2c5ce7d7,Beige Vest Tie Set,beige-vest-tie-set,VST-0032,Vest & Tie Sets,"Premium vest and tie set - Perfect for weddings, proms, and formal events",active,6500,$65.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/vest-tie_beige-vest-and-tie-set_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/vest-tie_beige-vest-and-tie-set_1.0.jpg,1,Beige Vest Tie Set | KCT Menswear,Shop beige vest tie set from KCT Menswear. Fast shipping. Quality tailoring.,"beige vest tie set, vest & tie sets, kct menswear, mens suits, wedding suits","vest-tie-set, premium, summer, bundle",10,Ready,2025-08-13,2025-08-13,Beige Vest Tie Set - Size 3XL,6500.0,$65.00,price_1RvZjzCHc12x7sCzDItTKV3d,True,VST-0032
7bc81f25-1a81-4e8a-848b-968c2c5ce7d7,Beige Vest Tie Set,beige-vest-tie-set,VST-0032,Vest & Tie Sets,"Premium vest and tie set - Perfect for weddings, proms, and formal events",active,6500,$65.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/vest-tie_beige-vest-and-tie-set_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/vest-tie_beige-vest-and-tie-set_1.0.jpg,1,Beige Vest Tie Set | KCT Menswear,Shop beige vest tie set from KCT Menswear. Fast shipping. Quality tailoring.,"beige vest tie set, vest & tie sets, kct menswear, mens suits, wedding suits","vest-tie-set, premium, summer, bundle",10,Ready,2025-08-13,2025-08-13,Beige Vest Tie Set - Size 4XL,6500.0,$65.00,price_1RvZjzCHc12x7sCzDItTKV3d,True,VST-0032
7bc81f25-1a81-4e8a-848b-968c2c5ce7d7,Beige Vest Tie Set,beige-vest-tie-set,VST-0032,Vest & Tie Sets,"Premium vest and tie set - Perfect for weddings, proms, and formal events",active,6500,$65.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/vest-tie_beige-vest-and-tie-set_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/vest-tie_beige-vest-and-tie-set_1.0.jpg,1,Beige Vest Tie Set | KCT Menswear,Shop beige vest tie set from KCT Menswear. Fast shipping. Quality tailoring.,"beige vest tie set, vest & tie sets, kct menswear, mens suits, wedding suits","vest-tie-set, premium, summer, bundle",10,Ready,2025-08-13,2025-08-13,Beige Vest Tie Set - Size 5XL,6500.0,$65.00,price_1RvZjzCHc12x7sCzDItTKV3d,True,VST-0032
7bc81f25-1a81-4e8a-848b-968c2c5ce7d7,Beige Vest Tie Set,beige-vest-tie-set,VST-0032,Vest & Tie Sets,"Premium vest and tie set - Perfect for weddings, proms, and formal events",active,6500,$65.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/vest-tie_beige-vest-and-tie-set_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/vest-tie_beige-vest-and-tie-set_1.0.jpg,1,Beige Vest Tie Set | KCT Menswear,Shop beige vest tie set from KCT Menswear. Fast shipping. Quality tailoring.,"beige vest tie set, vest & tie sets, kct menswear, mens suits, wedding suits","vest-tie-set, premium, summer, bundle",10,Ready,2025-08-13,2025-08-13,Beige Vest Tie Set - Size 6XL,6500.0,$65.00,price_1RvZjzCHc12x7sCzDItTKV3d,True,VST-0032
7bc81f25-1a81-4e8a-848b-968c2c5ce7d7,Beige Vest Tie Set,beige-vest-tie-set,VST-0032,Vest & Tie Sets,"Premium vest and tie set - Perfect for weddings, proms, and formal events",active,6500,$65.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/vest-tie_beige-vest-and-tie-set_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/vest-tie_beige-vest-and-tie-set_1.0.jpg,1,Beige Vest Tie Set | KCT Menswear,Shop beige vest tie set from KCT Menswear. Fast shipping. Quality tailoring.,"beige vest tie set, vest & tie sets, kct menswear, mens suits, wedding suits","vest-tie-set, premium, summer, bundle",10,Ready,2025-08-13,2025-08-13,Beige Vest Tie Set - Size L,6500.0,$65.00,price_1RvZjzCHc12x7sCzDItTKV3d,True,VST-0032
7bc81f25-1a81-4e8a-848b-968c2c5ce7d7,Beige Vest Tie Set,beige-vest-tie-set,VST-0032,Vest & Tie Sets,"Premium vest and tie set - Perfect for weddings, proms, and formal events",active,6500,$65.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/vest-tie_beige-vest-and-tie-set_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/vest-tie_beige-vest-and-tie-set_1.0.jpg,1,Beige Vest Tie Set | KCT Menswear,Shop beige vest tie set from KCT Menswear. Fast shipping. Quality tailoring.,"beige vest tie set, vest & tie sets, kct menswear, mens suits, wedding suits","vest-tie-set, premium, summer, bundle",10,Ready,2025-08-13,2025-08-13,Beige Vest Tie Set - Size M,6500.0,$65.00,price_1RvZjzCHc12x7sCzDItTKV3d,True,VST-0032
7bc81f25-1a81-4e8a-848b-968c2c5ce7d7,Beige Vest Tie Set,beige-vest-tie-set,VST-0032,Vest & Tie Sets,"Premium vest and tie set - Perfect for weddings, proms, and formal events",active,6500,$65.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/vest-tie_beige-vest-and-tie-set_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/vest-tie_beige-vest-and-tie-set_1.0.jpg,1,Beige Vest Tie Set | KCT Menswear,Shop beige vest tie set from KCT Menswear. Fast shipping. Quality tailoring.,"beige vest tie set, vest & tie sets, kct menswear, mens suits, wedding suits","vest-tie-set, premium, summer, bundle",10,Ready,2025-08-13,2025-08-13,Beige Vest Tie Set - Size S,6500.0,$65.00,price_1RvZjzCHc12x7sCzDItTKV3d,True,VST-0032
